Record ID,Creator of the record,Checked,Corpus name,Corpus ID number,Corpus ID numeric,SEG number,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief decoration,Architectural relief,Figural relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet >,Collective group names,Geographic names,Imperial titulature,Currency,Person >,Visual documentation
14817,2,Yes,IK Byzantion,297,95297,,14192,p POINT(28.8046074 41.0258879),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,7498|15353,
14819,2,Yes,IK Byzantion,299,95299,,14192,p POINT(28.9638233 41.016563),1 Certain,Suleymaniye,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15356,
14820,2,Yes,IK Byzantion,300,95300,,14192,p POINT(28.9724922 41.0246576),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,Roman,,,Yes,Prose,,Irregular,Private,,Funerary,only Latin,4,,,,,,,,No,No,,
14821,2,Yes,IK Byzantion,301,95301,,14192,p POINT(28.9677715 41.009115),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15357,
14822,2,Yes,IK Byzantion,302,95302,,14192,p POINT(28.9650249 41.009115),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15358|15358,
14823,2,Yes,IK Byzantion,303,95303,,14192,p POINT(28.9673424 41.0087264),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15359|15361,
14824,2,Yes,IK Byzantion,304,95304,58:684,14192,p POINT(28.9672565 41.0085969),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,"Rectangular white marble stele; in a large recessed niche a relief representing a banquet scene: a man clad in chiton and himation lying on a kline and holding a wreath in his outstretched right hand, and a cup in his left hand; at left a woman seated on a chair (chiton; himation; veiled head); small figures of a female and male servant at left and right, respectively; in front of the kline a tripod with food; in the upper right corner a window showing a serpent 1;",No,-99,-1,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,15363,
14825,2,Yes,IK Byzantion,305,95305,,14192,p POINT(28.9656258 41.0095036),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-230,-200,Not Roman,-3,,No,Verse,,Irregular,Private,,Funerary,"unmarried boy funerary epigram, earthen mound",4,2635,7974,,1893,,,,No,No,15364,
14826,2,Yes,IK Byzantion,306,95306,,14233,p POINT(28.7816048 41.0133248),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Verse,,Irregular,Private,,Funerary,,9,2635,,,,,,,No,No,,
14827,2,Yes,IK Byzantion,307,95307,,14192,p POINT(28.9663124 41.0090503),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,2 Figural|1 Architectural / Ornamental,Other > notes,,sarcophagus,No,200,250,Roman,3,,No,Prose,,Irregular,Private,,Funerary,,7,,,,,,,,No,No,15365|15367|15368,
14828,2,Yes,IK Byzantion,308,95308,,14192,p POINT(28.9711189 41.0091798),1 Certain,Çemberlitaş,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,2 Figural|1 Architectural / Ornamental,Other > notes,,sarcophagus,No,170,230,Roman,2|3,,No,Prose,,Irregular,Private,,Funerary,,10,,,,,,,,No,No,15370|15371|15373|15374,
14829,2,Yes,IK Byzantion,309,95309,,14192,p POINT(28.9616776 41.0220674),2 Vicinity,Unkapani,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,2 Figural|1 Architectural / Ornamental,Other > notes,,sarcophagus,No,-30,284,Roman,-1|1|2|3,,No,Prose,,Irregular,Private,,Funerary,,4,,1919,,,,,,No,No,15375,
14830,2,Yes,IK Byzantion,310,95310,,14192,p POINT(28.9640808 41.0092446),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,2 Figural|1 Architectural / Ornamental,Other > notes,,sarcophagus,No,100,299,Roman,2|3,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15376,
14831,2,Yes,IK Byzantion,311,95311,,14192,p POINT(28.9653683 41.0087912),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,2 Figural|1 Architectural / Ornamental,Other > notes,,sarcophagus,No,-30,284,Roman,-1|1|2|3,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,No,No,15376|15378,
14833,2,Yes,IK Byzantion,312,95312,,14192,p POINT(28.9683723 41.0087264),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,100,199,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15379,
14835,2,Yes,IK Byzantion,313,95313,,14192,p POINT(28.9574718 41.0147496),4 Uncertain,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,-150,-30,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,slave,2,,,,,,,,No,No,15380,
14834,2,Yes,IK Byzantion,314,95314,,14192,p POINT(28.969059 41.0082083),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,No,No,15381|15382,
14837,2,Yes,IK Byzantion,315,95315,,14192,p POINT(28.9570427 41.0195419),4 Uncertain,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,1,99,Roman,1,,No,Prose,,Irregular,Private,,Funerary,four texts,11,,,,,,,,No,No,15384|5698|15386|15388|15389|15390|15392,
14836,2,Yes,IK Byzantion,316,95316,,14192,p POINT(28.9676857 41.0084674),1 Certain,Çemberlitaş,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,-150,-30,Not Roman,-2|-1,Doric,No,Prose,,Irregular,Private,,Funerary,,8,1821|1842,,,1893,,16686,15393,No,No,15396,
14838,2,Yes,IK Byzantion,317,95317,,14192,p POINT(28.9657116 41.0093741),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,100,199,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,7,,,,,,,,No,No,15397|15398|15399,
14839,2,Yes,IK Byzantion,318,95318,,14192,p POINT(28.9646816 41.0094389),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,212,299,Roman,3,,No,Prose,,Irregular,Private,,Funerary,,7,1846,,,,,,,No,No,15401|15403|15405,
14840,2,Yes,IK Byzantion,319,95319,,14192,p POINT(28.974638 41.0076254),1 Certain,Çemberlitaş,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,1,199,Roman,1|2,,No,Prose,,Irregular,Private,,Funerary,,16,,,,,,,,No,No,15408|15410,
14841,2,Yes,IK Byzantion,320,95320,,14192,p POINT(28.9686298 41.0091798),4 Uncertain,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,212,299,Roman,3,,No,Prose,,Irregular,Private,,Funerary,,5,1846|1856,,,,,,,No,Yes,15412,
14842,2,Yes,IK Byzantion,321,95321,,14192,p POINT(28.9724064 41.0078844),1 Certain,Çemberlitaş,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,6,,,,,,,,No,No,15413|15416|15418,
14843,2,Yes,IK Byzantion,322,95322,,14192,p POINT(28.9406598 41.0466538),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,200,299,Roman,3,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,No,No,15420,
14844,2,Yes,IK Byzantion,323,95323,,14192,p POINT(28.9741689 41.0256337),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,212,299,Roman,3,,No,Prose,,Irregular,Public,State decrees,,,11,6687|1817|1821,1903,,,,,,No,No,15421|15423|15425,
14845,2,Yes,IK Byzantion,324,95324,,14192,p POINT(28.9583302 41.0144258),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,1,30,Roman,1,,No,Prose,,Irregular,Public,Honorary decrees,,,11,15431,1907|1913,,1882|1892,,,,No,No,7995|15428|15430,
14846,2,Yes,IK Byzantion,325,95325,,14192,p POINT(28.9651966 41.0120943),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-299,-170,Not Roman,-3|-2,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15432,
14847,2,Yes,IK Byzantion,326,95326,,14192,p POINT(28.9663124 41.0119648),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos,,,No,-330,-270,Not Roman,-4|-3,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15441,
14848,2,Yes,IK Byzantion,327,95327,,14192,p POINT(28.9672565 41.0098275),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15434,
14849,2,Yes,IK Byzantion,328,95328,,14192,p POINT(28.9575577 41.0147496),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,99,Roman,1,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15436,
14850,2,Yes,IK Byzantion,329,95329,,14192,p POINT(28.9557552 41.0148792),4 Uncertain,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,,No,-150,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15438,
14851,2,Yes,IK Byzantion,330,95330,,14192,p POINT(28.9579868 41.0243986),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,100,199,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15442,
14852,2,Yes,IK Byzantion,331,95331,,14192,p POINT(28.9571285 41.0119),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-338,-30,Not Roman,-4|-3|-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15444,
14853,2,Yes,IK Byzantion,332,95332,,14192,p POINT(28.9562702 41.0132601),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-30,284,Roman,-1|1|2|3,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15445,
14854,2,Yes,IK Byzantion,333,95333,,14192,p POINT(28.9567852 41.0146849),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,117,138,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15446,
14855,2,Yes,IK Byzantion,334,95334,,14192,p POINT(28.9555836 41.0113171),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,200,299,Roman,3,,No,Prose,,Irregular,Private,,Funerary,,9,,,,,,,,No,No,15447,
14856,2,Yes,IK Byzantion,335,95335,,14192,p POINT(28.9655399 41.0098923),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-150,-30,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,15448,
14857,2,Yes,IK Byzantion,336,95336,,14192,p POINT(28.9835644 41.0143611),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,akroterion,No,-199,-1,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15450,
14858,2,Yes,IK Byzantion,337,95337,,14192,p POINT(28.9628792 41.0130658),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos,,,No,-30,100,Roman,-1|1,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15451,
14859,2,Yes,IK Byzantion,338,95338,,14192,p POINT(28.9665699 41.0091798),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,akroterion,No,-200,-150,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,5544,
14860,2,Yes,IK Byzantion,339,95339,,14192,p POINT(28.9655399 41.0100218),4 Uncertain,"now in Dayton, Ohio",No,N/A,No,Stone,Marble,Prokonessos,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,Akroterion,No,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15452,
14861,2,Yes,IK Byzantion,340,95340,,14192,p POINT(28.9667416 41.0133896),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,Akroterion,No,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15454,
14862,2,Yes,IK Byzantion,341,95341,,14192,p POINT(28.9620209 41.0130658),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15456,
14863,2,Yes,IK Byzantion,342,95342,,14192,p POINT(28.967514 41.0078197),4 Uncertain,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15457,
14864,2,Yes,IK Byzantion,343,95343,,14192,p POINT(28.9591026 41.0172106),4 Uncertain,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-100,-100,Not Roman,-2,Doric,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,15459,
14865,2,Yes,IK Byzantion,344,95344,,14192,p POINT(28.9654541 41.0144906),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-150,-30,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15016,
14866,2,Yes,IK Byzantion,345,95345,,14192,p POINT(28.9647675 41.0090503),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,,,No,-199,-1,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15461,
14867,2,Yes,IK Byzantion,346,95346,,14192,p POINT(28.9663124 41.0095036),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15462,
14868,2,Yes,IK Byzantion,347,95347,,14192,p POINT(28.9651966 41.0094389),3 Region,"found in the territory of modern Istanbul, maybe from Kalchedon, Doric",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,1 Architectural / Ornamental|2 Figural,,,Akroterion,No,-299,-200,Not Roman,-3,Doric,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15463,
14869,2,Yes,IK Byzantion,348,95348,,14192,p POINT(28.9665699 41.0094389),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,Akroterion,No,-338,-30,Not Roman,-4|-3|-2|-1,,No,Prose,,Irregular,Private,,Funerary,,4,,1919,,,,,,No,No,15465,
14870,2,Yes,IK Byzantion,349,95349,,14192,p POINT(28.9583302 41.0111876),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,Greek aristocratic female,2,,1919,,,,,,No,No,15468,
14871,2,Yes,IK Byzantion,350,95350,,14192,p POINT(28.9676857 41.0081435),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,1919,,,,,,No,No,15469,
14872,2,Yes,IK Byzantion,351,95351,,14192,p POINT(28.9678574 41.0092446),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,Akroterion,No,-99,-1,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,15470,
14873,2,Yes,IK Byzantion,352,95352,,14192,p POINT(28.9591885 41.0106047),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,5756,,No,No,15471,
14874,2,Yes,IK Byzantion,353,95353,,14192,p POINT(28.9672565 41.0084026),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15474,
14877,2,Yes,IK Byzantion,354,95354,,14192,p POINT(28.9630508 41.0129363),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,284,Roman,-1|1|2|3,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15475,
14876,2,Yes,IK Byzantion,355,95355,,14192,p POINT(28.9703465 41.004322),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,-1,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15476,
14875,2,Yes,IK Byzantion,356,95356,,14192,p POINT(28.9567852 41.0123534),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15477,
14879,2,Yes,IK Byzantion,357,95357,,14192,p POINT(28.9572144 41.0120295),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,Akroterion,No,100,199,Roman,2,,No,Prose,,Irregular,Private,,Funerary,adopted child,3,,1921,,,,,,No,No,15478|15479,
14878,2,Yes,IK Byzantion,358,95358,,14192,p POINT(28.9628792 41.0087264),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15480,
14880,2,Yes,IK Byzantion,359,95359,,14192,p POINT(28.9630508 41.008856),3 Region,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,100,,-2|-1|1,Doric,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15481,
14881,2,Yes,IK Byzantion,360,95360,,14192,p POINT(28.9661407 41.0085321),4 Uncertain,found maybe in Yalova,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,,,Akroterion,No,100,130,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,4,,1920,,,,,,No,No,13915|13917,
14888,2,Yes,IK Byzantion,361,95361,,14192,p POINT(28.9640808 41.0096332),4 Uncertain,maybe from Istanbul but not sure,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15482,
14882,2,Yes,IK Byzantion,362,95362,,14192,p POINT(28.9655399 41.0095684),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,100,Roman,-2|-1|1,Doric,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15483,
14883,2,Yes,IK Byzantion,363,95363,,14192,p POINT(28.96451 41.0137782),3 Region,,No,N/A,No,Stone,Marble,Prokonessos,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15485,
14884,2,Yes,IK Byzantion,364,95364,,14192,p POINT(28.9637375 41.0073663),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15486,
14885,2,Yes,IK Byzantion,365,95365,,14192,p POINT(28.968029 41.008014),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,15488,
14886,2,Yes,IK Byzantion,366,95366,,14192,p POINT(28.9698315 41.0104104),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-150,-30,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,,
14887,2,Yes,IK Byzantion,367,95367,,14192,p POINT(28.9671707 41.0059413),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,100,199,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,2,,1919,,,,,,No,No,15490|15492,
14889,2,Yes,IK Byzantion,368,95368,,14192,p POINT(28.9669991 41.0074958),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,,,No,1,99,Roman,1,,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,15494,
14890,2,Yes,IK Byzantion,369,95369,,14192,p POINT(28.9651966 41.0089207),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,,,Akroterion,No,-100,-50,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,3,,1919,,,,,,No,No,15496,
14891,2,Yes,IK Byzantion,370,95370,,14192,p POINT(28.9651966 41.0076901),3 Region,,No,N/A,No,Stone,Marble,Prokonessos,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,-1,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,1,,1919,,,,,,No,No,15497,
14892,2,Yes,IK Byzantion,370a,95370.1,,14192,p POINT(28.9679432 41.007172),4 Uncertain,maybe from Tomi,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,100,199,Roman,2,Doric,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15500|4429,
14893,2,Yes,IK Byzantion,371,95371,,14192,p POINT(28.9669991 41.0120295),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15501,
14904,2,Yes,IK Byzantion,372,95372,,14192,p POINT(28.9676857 41.0093093),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,99,Roman,1,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15502|15503|15504|15505,
14894,2,Yes,IK Byzantion,373,95373,,14192,p POINT(28.9679432 41.0085321),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15506,
14895,2,Yes,IK Byzantion,374,95374,,14192,p POINT(28.96451 41.0080787),3 Region,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-150,-30,Not Roman,-2|-1,,No,Prose,,Irregular,Private,,Funerary,,6,,,,,,,,No,No,15507|15508|15509,
14896,2,Yes,IK Byzantion,375,95375,,14192,p POINT(28.9658833 41.0060061),3 Region,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,-1,Not Roman,-2|-1,Doric,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15511|15512|15514,
14897,2,Yes,IK Byzantion,376,95376,,14192,p POINT(28.9652824 41.005747),4 Uncertain,Istanbul or Kalchedon,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,No,No,15515,
14898,2,Yes,IK Byzantion,377,95377,,14192,p POINT(28.9656258 41.0085321),3 Region,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15517,
